,Unnamed: 0,timestamp,study_name,fold,accuracy_score,cohen_kappa_score,f1_score,precision_score,recall_score,(DirectoryOrganizer) Paths,attributes
2792,2792,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",8,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:38.249645'}"
2793,2793,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:37.003681'}"
2794,2794,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",10,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:32.650023'}"
2795,2795,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:34.389381'}"
2796,2796,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:31.368500'}"
2797,2797,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:25.900677'}"
2798,2798,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",2,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:37.200120'}"
2799,2799,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:35.163251'}"
2800,2800,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:36.552805'}"
2801,2801,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:21.375584'}"
2802,2802,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:35.106510'}"
2803,2803,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",7,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:28.805740'}"
2804,2804,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",8,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:37.895195'}"
2805,2805,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:37.523504'}"
2806,2806,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:32.556331'}"
2807,2807,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,GramianAngularField#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:29.635540'}"
2808,2808,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",0,0.5,-0.3333333333333332,0.6666666666666666,0.6666666666666666,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:32.149724'}"
2809,2809,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",1,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:36.122935'}"
2810,2810,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:28.863430'}"
2811,2811,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:33.057501'}"
2812,2812,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:26.357645'}"
2813,2813,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:36.721901'}"
2814,2814,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:16.433008'}"
2815,2815,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",7,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:37.804739'}"
2816,2816,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:44.760928'}"
2817,2817,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:33.032505'}"
2818,2818,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:28.130207'}"
2819,2819,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,MarkovTransitionField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:29.738252'}"
2820,2820,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:24.479682'}"
2821,2821,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",1,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:37.912670'}"
2822,2822,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:29.470586'}"
2823,2823,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",3,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:26.917310'}"
2824,2824,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:23.264637'}"
2825,2825,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",5,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:32.773324'}"
2826,2826,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:32.407634'}"
2827,2827,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",7,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:38.233813'}"
2828,2828,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:37.083484'}"
2829,2829,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:38.038063'}"
2830,2830,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:35.492312'}"
2831,2831,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,ProjectionMix#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19630, 'Total time': '0:01:29.962437'}"
2832,2832,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",0,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 27, 'Max GPU (MiB)': 1062, 'Total time': '0:01:00.998338'}"
2833,2833,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 64, 'Max GPU (MiB)': 1095, 'Total time': '0:02:20.820773'}"
2834,2834,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",2,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 46, 'Max GPU (MiB)': 1095, 'Total time': '0:01:40.633349'}"
2835,2835,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 45, 'Max GPU (MiB)': 1180, 'Total time': '0:01:44.119586'}"
2836,2836,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",4,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 55, 'Max GPU (MiB)': 1222, 'Total time': '0:02:09.708931'}"
2837,2837,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",5,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 23, 'Max GPU (MiB)': 1222, 'Total time': '0:00:53.900952'}"
2838,2838,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 20, 'Max GPU (MiB)': 1222, 'Total time': '0:00:46.438611'}"
2839,2839,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",7,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 77, 'Max GPU (MiB)': 1222, 'Total time': '0:02:46.589582'}"
2840,2840,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",8,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 67, 'Max GPU (MiB)': 1222, 'Total time': '0:02:11.173285'}"
2841,2841,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 37, 'Max GPU (MiB)': 1222, 'Total time': '0:01:09.934380'}"
2842,2842,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",10,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 32, 'Max GPU (MiB)': 1222, 'Total time': '0:01:10.680693'}"
2843,2843,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 33, 'Max GPU (MiB)': 1266, 'Total time': '0:01:18.793505'}"
2844,2844,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 1266, 'Total time': '0:00:27.987216'}"
2845,2845,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 11, 'Max GPU (MiB)': 1266, 'Total time': '0:00:28.809911'}"
2846,2846,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",2,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 1266, 'Total time': '0:00:26.259535'}"
2847,2847,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 14, 'Max GPU (MiB)': 1266, 'Total time': '0:00:35.862109'}"
2848,2848,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 1266, 'Total time': '0:00:25.952351'}"
2849,2849,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",5,0.5,0.0,0.5,0.5,0.5,[],"{'Max epochs': 5000, 'Last epoch': 15, 'Max GPU (MiB)': 1266, 'Total time': '0:00:39.097200'}"
2850,2850,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 11, 'Max GPU (MiB)': 1266, 'Total time': '0:00:28.678919'}"
2851,2851,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 27, 'Max GPU (MiB)': 1266, 'Total time': '0:01:05.980335'}"
2852,2852,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 1266, 'Total time': '0:00:25.308746'}"
2853,2853,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 1266, 'Total time': '0:00:28.864977'}"
2854,2854,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 23, 'Max GPU (MiB)': 1266, 'Total time': '0:00:57.645169'}"
2855,2855,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,GramianAngularField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 1266, 'Total time': '0:00:24.643085'}"
2856,2856,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 32, 'Max GPU (MiB)': 1266, 'Total time': '0:01:16.333923'}"
2857,2857,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 47, 'Max GPU (MiB)': 1266, 'Total time': '0:02:02.599661'}"
2858,2858,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 34, 'Max GPU (MiB)': 1266, 'Total time': '0:01:29.751106'}"
2859,2859,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 33, 'Max GPU (MiB)': 1266, 'Total time': '0:01:30.627012'}"
2860,2860,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 36, 'Max GPU (MiB)': 1266, 'Total time': '0:01:38.255875'}"
2861,2861,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 40, 'Max GPU (MiB)': 1266, 'Total time': '0:01:47.384954'}"
2862,2862,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 40, 'Max GPU (MiB)': 1266, 'Total time': '0:01:47.787163'}"
2863,2863,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 47, 'Max GPU (MiB)': 1266, 'Total time': '0:02:05.037334'}"
2864,2864,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 39, 'Max GPU (MiB)': 1266, 'Total time': '0:01:43.070490'}"
2865,2865,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 34, 'Max GPU (MiB)': 1267, 'Total time': '0:01:30.213203'}"
2866,2866,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 29, 'Max GPU (MiB)': 1267, 'Total time': '0:01:16.675249'}"
2867,2867,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,MarkovTransitionField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 37, 'Max GPU (MiB)': 1267, 'Total time': '0:01:35.365306'}"
2868,2868,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",0,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 19, 'Max GPU (MiB)': 1267, 'Total time': '0:00:51.742873'}"
2869,2869,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 25, 'Max GPU (MiB)': 1267, 'Total time': '0:01:07.906721'}"
2870,2870,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",2,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 21, 'Max GPU (MiB)': 1267, 'Total time': '0:00:56.845615'}"
2871,2871,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 18, 'Max GPU (MiB)': 1267, 'Total time': '0:00:48.754810'}"
2872,2872,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",4,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 28, 'Max GPU (MiB)': 1316, 'Total time': '0:01:15.999582'}"
2873,2873,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",5,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 20, 'Max GPU (MiB)': 1316, 'Total time': '0:00:54.403736'}"
2874,2874,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 16, 'Max GPU (MiB)': 1316, 'Total time': '0:00:44.199875'}"
2875,2875,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",7,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 29, 'Max GPU (MiB)': 1316, 'Total time': '0:01:21.711319'}"
2876,2876,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",8,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 25, 'Max GPU (MiB)': 1316, 'Total time': '0:01:09.441231'}"
2877,2877,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 21, 'Max GPU (MiB)': 1316, 'Total time': '0:01:00.390424'}"
2878,2878,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",10,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 17, 'Max GPU (MiB)': 1316, 'Total time': '0:00:48.517787'}"
2879,2879,2023-12-12 11:03:05.073552,"SMOTE_2_#ResNet18,ProjectionMix#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 27, 'Max GPU (MiB)': 1316, 'Total time': '0:01:10.850604'}"
2880,2880,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",0,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5382, 'Total time': '0:00:35.271176'}"
2881,2881,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5382, 'Total time': '0:00:35.409946'}"
2882,2882,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",2,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:33.159544'}"
2883,2883,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:33.487372'}"
2884,2884,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",4,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:33.835282'}"
2885,2885,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",5,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:32.950611'}"
2886,2886,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:35.025500'}"
2887,2887,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",7,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:33.944140'}"
2888,2888,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",8,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:35.993590'}"
2889,2889,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:34.460137'}"
2890,2890,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",10,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:33.148435'}"
2891,2891,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:34.732350'}"
2892,2892,2023-12-12 12:53:48.085466,"SMOTE_2_#DenseNet121,GramianAngularField#",0,0.5,0.1999999999999999,0.5,1.0,0.3333333333333333,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 6398, 'Total time': '0:00:35.478724'}"
